"","la.min","la.max","lo.min","lo.max","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","type"
"1544",40.6927,40.6968,-73.997,-73.9915,1,0,0,0,0,0,2,1,1,4,3,9,4,4,3,4,4,0,6,2,2,1,1,0,3
"1545",40.6927,40.6968,-73.9915,-73.986,1,1,0,1,1,2,0,3,5,12,6,7,6,9,15,13,12,8,8,6,5,4,5,2,2
"1546",40.6927,40.6968,-73.986,-73.9805,7,8,2,2,6,4,13,14,14,20,20,14,17,17,8,18,15,5,11,17,9,7,7,12,4
"1547",40.6927,40.6968,-73.9805,-73.975,1,0,0,3,0,0,1,1,1,4,5,2,3,7,2,3,6,5,2,4,2,2,1,2,3
"1548",40.6927,40.6968,-73.975,-73.9695,0,1,1,0,0,1,2,0,2,2,2,2,3,3,3,6,3,5,3,1,0,0,1,0,3
"1549",40.6927,40.6968,-73.9695,-73.964,2,0,1,2,1,0,1,1,2,4,2,1,5,3,5,1,5,3,5,2,2,4,1,1,3
"1550",40.6927,40.6968,-73.964,-73.9585,1,0,0,0,0,0,1,0,1,2,3,2,6,2,7,2,2,3,6,2,0,3,1,0,3
"1551",40.6927,40.6968,-73.9585,-73.953,2,2,2,2,0,2,2,1,6,7,3,5,4,2,7,10,9,10,4,1,6,3,3,0,2
"1552",40.6927,40.6968,-73.953,-73.9475,3,1,0,2,0,1,0,1,3,0,2,2,1,1,1,2,0,3,0,1,0,0,2,2,1
"1553",40.6927,40.6968,-73.9475,-73.942,2,2,0,1,0,0,0,1,3,1,3,2,5,3,1,1,4,2,3,3,0,1,1,0,3
"1554",40.6927,40.6968,-73.942,-73.9365,1,1,0,1,1,1,0,2,6,2,4,4,2,4,2,2,3,5,1,1,3,2,1,3,3
"1555",40.6927,40.6968,-73.9365,-73.931,0,1,0,0,1,1,0,0,3,1,2,1,4,4,2,4,5,6,3,2,5,0,3,1,3
"1556",40.6927,40.6968,-73.931,-73.9255,0,1,1,0,0,0,2,0,6,4,2,3,2,3,2,1,1,3,0,3,1,3,1,1,3
"1557",40.6927,40.6968,-73.9255,-73.92,0,0,1,1,0,0,0,1,3,0,1,2,4,1,1,4,2,2,2,2,0,2,0,0,3
"1558",40.6927,40.6968,-73.92,-73.9145,1,0,2,0,0,2,0,1,1,1,4,2,0,0,2,2,1,2,3,2,2,2,3,0,3
"1559",40.6927,40.6968,-73.9145,-73.909,2,1,2,0,0,0,2,0,0,2,2,3,2,1,3,3,4,4,4,4,0,1,0,1,3
"1560",40.6927,40.6968,-73.909,-73.9035,2,0,1,0,1,1,2,2,2,2,1,2,1,2,2,0,1,4,1,2,2,0,2,2,3
"1561",40.6927,40.6968,-73.9035,-73.898,0,0,1,0,1,0,0,0,1,0,5,1,2,3,3,4,0,3,2,2,3,2,0,1,3
"1562",40.6927,40.6968,-73.898,-73.8925,1,0,0,0,0,0,1,1,3,2,1,2,0,2,1,1,4,1,3,3,0,0,1,0,3
"1563",40.6927,40.6968,-73.8925,-73.887,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1564",40.6927,40.6968,-73.887,-73.8815,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"1565",40.6927,40.6968,-73.8815,-73.876,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"1566",40.6927,40.6968,-73.876,-73.8705,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"1567",40.6927,40.6968,-73.8705,-73.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"1568",40.6927,40.6968,-73.865,-73.8595,1,1,2,1,0,1,1,0,1,1,1,4,1,0,1,0,1,1,0,3,0,1,0,1,1
"1569",40.6927,40.6968,-73.8595,-73.854,0,1,0,1,1,1,0,1,4,3,1,1,4,2,1,1,3,2,4,2,0,1,1,0,3
"1570",40.6927,40.6968,-73.854,-73.8485,1,0,0,0,0,1,1,2,3,3,6,1,3,2,4,3,2,0,5,2,2,0,2,0,3
"1571",40.6927,40.6968,-73.8485,-73.843,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,3,1,0,1,0,1,0,1
"1572",40.6927,40.6968,-73.843,-73.8375,0,1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1
"1573",40.6927,40.6968,-73.8375,-73.832,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,2,2,1,0,0,1,2,1,1,1
"1574",40.6927,40.6968,-73.832,-73.8265,1,0,1,0,1,0,3,4,3,2,4,1,4,3,4,5,3,5,6,2,2,1,0,2,3
"1575",40.6927,40.6968,-73.8265,-73.821,1,0,1,0,1,0,1,0,0,1,0,2,1,0,1,1,0,2,1,0,0,1,0,1,1
"1576",40.6927,40.6968,-73.821,-73.8155,1,0,0,0,3,0,1,0,3,2,2,2,3,3,2,2,4,4,5,2,0,3,0,2,3
"1577",40.6927,40.6968,-73.8155,-73.81,2,2,2,0,0,2,3,0,2,1,1,6,2,3,1,1,6,2,4,0,3,2,2,2,3
"1578",40.6927,40.6968,-73.81,-73.8045,1,1,0,0,0,0,1,1,6,0,0,1,2,2,2,2,4,1,1,1,0,0,1,1,3
"1579",40.6927,40.6968,-73.8045,-73.799,0,2,0,0,1,1,0,0,4,2,1,0,3,2,2,2,1,0,2,3,2,3,3,4,3
"1580",40.6927,40.6968,-73.799,-73.7935,0,0,1,0,0,0,0,0,2,1,0,0,3,1,0,2,1,0,0,0,0,0,0,0,1
"1581",40.6927,40.6968,-73.7935,-73.788,1,2,1,3,0,0,0,0,2,3,3,2,2,1,1,0,1,1,3,1,1,2,1,0,1
"1582",40.6927,40.6968,-73.788,-73.7825,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1
"1583",40.6927,40.6968,-73.7825,-73.777,0,0,0,2,0,0,0,0,1,1,1,1,1,3,1,2,1,1,1,2,1,0,0,0,1
"1584",40.6927,40.6968,-73.777,-73.7715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"1585",40.6927,40.6968,-73.7715,-73.766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1
"1586",40.6927,40.6968,-73.766,-73.7605,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1,3,0,4,4,0,1,1,0,1,1
"1587",40.6927,40.6968,-73.7605,-73.755,1,3,0,1,1,0,0,0,1,2,0,1,0,0,1,1,3,0,2,0,0,1,0,0,1
"1588",40.6927,40.6968,-73.755,-73.7495,3,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,1,2,1,1,0,1
"1589",40.6927,40.6968,-73.7495,-73.744,1,0,0,0,1,0,1,1,5,2,1,0,2,2,1,3,3,2,2,1,1,0,0,2,3
"1590",40.6927,40.6968,-73.744,-73.7385,0,0,0,0,0,0,0,1,0,2,1,0,2,4,3,3,0,0,3,1,1,2,2,1,1
"1591",40.6927,40.6968,-73.7385,-73.733,1,0,0,1,0,0,1,0,1,1,0,1,2,1,1,1,2,1,1,0,0,0,2,0,1
"1592",40.6927,40.6968,-73.733,-73.7275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,1
"1593",40.6927,40.6968,-73.7275,-73.722,1,0,0,0,2,2,0,2,4,3,2,5,1,0,1,2,1,1,0,0,1,1,2,1,1
"1594",40.6968,40.7009,-74.0025,-73.997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1
"1595",40.6968,40.7009,-73.997,-73.9915,2,5,2,1,0,2,1,4,1,4,5,4,2,4,3,5,5,10,3,2,1,2,2,3,3
"1596",40.6968,40.7009,-73.9915,-73.986,2,1,1,0,1,0,2,5,1,7,5,1,6,2,3,7,5,6,4,3,6,5,0,1,2
"1597",40.6968,40.7009,-73.986,-73.9805,2,1,2,2,1,0,0,2,4,4,3,7,3,4,4,2,5,4,5,4,2,1,1,1,3
"1598",40.6968,40.7009,-73.9805,-73.975,0,0,1,0,0,0,0,1,2,1,2,3,1,5,2,0,1,1,3,0,1,0,0,0,1
"1599",40.6968,40.7009,-73.975,-73.9695,0,1,0,0,0,0,0,0,1,4,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
"1600",40.6968,40.7009,-73.9695,-73.964,0,0,0,0,0,0,0,2,3,1,2,1,1,0,0,2,1,0,1,0,2,1,0,0,1
"1601",40.6968,40.7009,-73.964,-73.9585,3,5,1,2,1,0,1,4,6,12,10,9,10,11,14,9,14,7,14,4,5,3,6,3,4
"1602",40.6968,40.7009,-73.9585,-73.953,2,1,3,1,0,0,1,3,5,4,4,6,4,8,9,9,8,8,4,8,3,4,1,1,2
"1603",40.6968,40.7009,-73.953,-73.9475,4,2,1,0,1,1,1,2,3,2,4,3,0,3,3,1,4,0,6,2,0,2,1,1,3
"1604",40.6968,40.7009,-73.9475,-73.942,2,1,2,0,0,0,1,0,3,4,1,3,2,6,1,3,2,6,7,2,3,1,2,3,3
"1605",40.6968,40.7009,-73.942,-73.9365,2,2,1,2,0,1,3,2,5,4,3,3,5,6,3,11,7,4,3,8,4,0,0,1,2
"1606",40.6968,40.7009,-73.9365,-73.931,4,2,1,1,0,1,1,4,1,7,4,2,5,5,8,5,9,3,4,2,4,1,1,0,2
"1607",40.6968,40.7009,-73.931,-73.9255,1,0,3,1,2,0,1,1,1,0,1,0,2,1,0,1,3,4,0,2,3,1,0,1,1
"1608",40.6968,40.7009,-73.9255,-73.92,1,0,0,0,1,0,0,3,1,1,2,4,3,5,5,8,10,3,0,5,3,3,2,2,3
"1609",40.6968,40.7009,-73.92,-73.9145,0,0,1,1,0,0,0,0,3,1,6,2,0,3,5,5,7,4,5,3,0,7,2,2,3
"1610",40.6968,40.7009,-73.9145,-73.909,0,2,0,1,0,1,0,2,3,1,3,2,2,4,1,6,3,5,3,2,5,1,7,2,3
"1611",40.6968,40.7009,-73.909,-73.9035,3,1,3,0,1,1,3,2,4,4,3,6,1,7,4,4,2,1,1,0,2,2,0,0,3
"1612",40.6968,40.7009,-73.9035,-73.898,2,0,0,0,0,0,1,2,5,5,2,0,2,6,1,5,5,4,3,5,0,3,2,0,3
"1613",40.6968,40.7009,-73.898,-73.8925,0,0,0,0,0,0,1,1,2,2,1,1,3,3,5,1,2,2,2,1,3,0,2,1,3
"1614",40.6968,40.7009,-73.8925,-73.887,0,1,0,0,0,0,1,1,2,2,3,2,1,2,2,0,2,2,1,2,0,1,1,5,3
"1615",40.6968,40.7009,-73.887,-73.8815,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"1616",40.6968,40.7009,-73.876,-73.8705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1
"1617",40.6968,40.7009,-73.8705,-73.865,2,1,0,2,2,0,0,0,3,3,0,1,0,0,2,0,0,0,3,0,1,1,0,0,1
"1618",40.6968,40.7009,-73.8595,-73.854,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,0,2,2,3,1,0,0,0,0,1
"1619",40.6968,40.7009,-73.854,-73.8485,0,1,0,0,1,0,0,2,3,3,1,1,2,1,1,4,1,1,3,1,2,0,1,0,3
"1620",40.6968,40.7009,-73.8485,-73.843,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,2,0,0,1,0,2,0,0,1,1
"1621",40.6968,40.7009,-73.843,-73.8375,0,0,0,0,1,2,0,1,1,2,1,0,0,0,0,0,2,0,1,1,1,2,1,0,1
"1622",40.6968,40.7009,-73.8375,-73.832,0,0,0,1,1,0,3,1,0,1,0,2,3,2,4,4,3,4,4,2,3,2,2,0,3
"1623",40.6968,40.7009,-73.832,-73.8265,1,0,1,3,0,0,0,0,3,2,0,1,2,1,1,1,1,0,1,1,4,0,0,1,1
"1624",40.6968,40.7009,-73.8265,-73.821,3,0,0,1,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,4,1,0,0,1,1
"1625",40.6968,40.7009,-73.821,-73.8155,0,1,0,0,1,1,0,0,3,0,1,1,2,2,0,1,3,2,2,0,1,0,0,0,1
"1626",40.6968,40.7009,-73.8155,-73.81,4,1,1,3,3,2,5,2,10,5,5,8,4,7,5,8,2,8,9,2,3,3,2,2,2
"1627",40.6968,40.7009,-73.81,-73.8045,2,1,0,1,1,2,0,3,8,4,3,4,3,5,3,5,3,6,6,3,1,1,0,0,3
"1628",40.6968,40.7009,-73.8045,-73.799,0,0,0,1,0,0,1,0,4,3,0,1,4,3,2,1,2,3,3,0,0,0,1,0,3
"1629",40.6968,40.7009,-73.799,-73.7935,0,1,1,1,1,1,0,0,0,1,0,2,5,1,2,2,2,4,2,3,3,2,1,0,3
"1630",40.6968,40.7009,-73.7935,-73.788,0,0,1,0,1,0,0,3,3,2,1,2,2,1,3,0,2,5,1,1,2,0,1,0,3
"1631",40.6968,40.7009,-73.788,-73.7825,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,4,1,0,1,0,0,0,0,1
"1632",40.6968,40.7009,-73.7825,-73.777,0,1,0,0,0,0,0,1,2,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
"1633",40.6968,40.7009,-73.777,-73.7715,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1
"1634",40.6968,40.7009,-73.7715,-73.766,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,1
"1635",40.6968,40.7009,-73.766,-73.7605,1,0,0,0,0,0,0,1,3,1,0,0,2,1,5,1,0,2,2,1,1,4,1,1,1
"1636",40.6968,40.7009,-73.7605,-73.755,0,0,0,1,2,1,0,1,2,1,0,0,0,1,0,0,0,3,1,4,2,2,0,1,1
"1637",40.6968,40.7009,-73.755,-73.7495,0,1,0,1,0,1,0,0,2,1,0,1,1,0,0,1,0,2,0,0,1,1,0,1,1
"1638",40.6968,40.7009,-73.7495,-73.744,2,1,1,1,0,0,0,0,1,0,2,0,0,0,2,1,2,2,4,1,2,1,0,1,1
"1639",40.6968,40.7009,-73.744,-73.7385,0,0,0,0,1,0,0,0,1,2,0,0,2,1,0,1,0,1,1,0,1,0,0,0,1
"1640",40.6968,40.7009,-73.7385,-73.733,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1
"1641",40.6968,40.7009,-73.733,-73.7275,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"1642",40.6968,40.7009,-73.7275,-73.722,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"1643",40.7009,40.705,-74.019,-74.0135,1,0,1,0,1,2,1,0,3,3,0,7,5,2,2,3,5,1,6,5,1,0,2,1,3
"1644",40.7009,40.705,-74.0135,-74.008,1,0,0,1,0,1,2,3,4,8,5,2,4,3,2,6,2,8,3,2,1,2,3,1,3
"1645",40.7009,40.705,-74.008,-74.0025,0,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1,2,1,0,0,0,1,0,0,1
"1646",40.7009,40.705,-73.997,-73.9915,1,0,0,1,1,1,0,1,2,5,2,0,2,1,2,2,4,5,0,1,1,1,1,0,3
"1647",40.7009,40.705,-73.9915,-73.986,2,2,1,0,0,4,5,6,6,5,10,6,4,11,6,3,8,13,6,5,2,2,5,1,2
"1648",40.7009,40.705,-73.986,-73.9805,0,0,0,0,0,1,0,0,3,0,2,0,1,0,3,0,1,2,2,2,1,0,0,1,1
"1649",40.7009,40.705,-73.9695,-73.964,0,0,1,0,0,0,0,1,1,1,0,0,0,2,2,1,2,1,4,3,3,1,1,1,1
"1650",40.7009,40.705,-73.964,-73.9585,4,0,2,0,0,1,0,2,4,2,5,7,2,4,5,5,3,5,3,4,2,3,1,4,3
"1651",40.7009,40.705,-73.9585,-73.953,0,1,0,0,0,0,2,0,3,1,2,2,1,3,2,0,0,3,2,1,1,2,1,0,1
"1652",40.7009,40.705,-73.953,-73.9475,0,0,0,2,0,1,1,0,5,3,0,1,2,1,4,6,3,5,2,0,2,0,0,0,3
"1653",40.7009,40.705,-73.9475,-73.942,1,0,1,0,0,1,0,1,3,3,5,1,6,3,3,3,9,10,6,2,3,3,0,3,2
"1654",40.7009,40.705,-73.942,-73.9365,1,0,0,0,0,1,2,2,4,3,7,3,1,9,2,4,5,2,3,4,3,0,3,1,3
"1655",40.7009,40.705,-73.9365,-73.931,0,2,0,0,0,0,3,0,4,1,3,3,1,3,5,4,5,3,1,2,2,5,1,1,3
"1656",40.7009,40.705,-73.931,-73.9255,1,2,1,1,2,2,1,2,0,1,2,1,4,1,3,2,5,6,2,1,2,3,4,1,3
"1657",40.7009,40.705,-73.9255,-73.92,0,0,0,0,1,1,2,2,3,6,4,1,1,3,3,3,1,4,2,1,3,1,1,1,3
"1658",40.7009,40.705,-73.92,-73.9145,1,1,0,2,1,0,1,1,2,3,1,3,7,5,8,1,0,7,2,6,2,3,0,0,3
"1659",40.7009,40.705,-73.9145,-73.909,2,3,1,0,2,0,0,1,1,0,2,4,4,6,2,2,4,2,6,5,0,1,3,2,3
"1660",40.7009,40.705,-73.909,-73.9035,0,0,0,0,2,0,1,1,2,0,2,0,2,1,1,5,4,2,1,2,4,0,3,0,3
"1661",40.7009,40.705,-73.9035,-73.898,0,0,0,0,0,2,1,1,1,1,1,2,0,1,4,2,3,1,2,2,0,2,1,0,1
"1662",40.7009,40.705,-73.898,-73.8925,0,0,0,0,0,1,2,1,3,3,1,1,3,0,3,2,1,3,2,3,0,0,0,2,3
"1663",40.7009,40.705,-73.8925,-73.887,0,0,1,0,0,0,0,2,3,2,5,1,3,1,3,1,2,2,2,2,1,1,0,0,3
"1664",40.7009,40.705,-73.887,-73.8815,0,0,0,0,0,0,0,1,2,1,2,1,0,2,2,3,2,0,2,2,0,1,0,1,1
"1665",40.7009,40.705,-73.8815,-73.876,0,0,0,0,1,0,1,2,0,1,3,1,3,2,4,1,3,2,2,1,0,1,1,1,3
"1666",40.7009,40.705,-73.876,-73.8705,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,5,1,1,0,1,1,0,1,1
"1667",40.7009,40.705,-73.8705,-73.865,0,0,0,0,0,1,1,0,1,3,0,0,5,5,1,0,0,0,1,4,1,4,2,0,1
"1668",40.7009,40.705,-73.865,-73.8595,1,0,0,1,0,0,2,1,1,1,2,1,1,1,2,1,1,0,1,1,1,1,0,0,1
"1669",40.7009,40.705,-73.8595,-73.854,1,0,0,1,3,4,1,5,4,0,2,1,0,1,9,2,2,9,4,4,5,3,1,0,3
"1670",40.7009,40.705,-73.854,-73.8485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
"1671",40.7009,40.705,-73.843,-73.8375,0,2,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,1,2,0,0,0,0,2,1
"1672",40.7009,40.705,-73.8375,-73.832,0,0,0,0,0,1,0,2,3,1,1,0,0,1,3,1,2,1,0,0,0,0,1,0,1
"1673",40.7009,40.705,-73.832,-73.8265,0,1,0,0,0,0,0,0,2,0,1,3,1,2,0,0,0,3,0,3,2,0,1,0,1
"1674",40.7009,40.705,-73.8265,-73.821,1,0,0,0,0,1,1,1,2,2,0,5,4,4,5,1,3,2,3,4,2,1,3,1,3
"1675",40.7009,40.705,-73.821,-73.8155,7,3,0,1,3,1,3,5,4,10,9,5,7,2,3,4,7,13,10,13,7,4,6,6,2
"1676",40.7009,40.705,-73.8155,-73.81,0,0,0,1,0,2,0,1,0,2,4,1,3,5,7,1,5,9,3,4,1,2,2,1,3
"1677",40.7009,40.705,-73.81,-73.8045,0,0,0,0,0,0,0,1,2,2,6,0,4,5,5,4,9,3,6,2,2,2,0,0,3
"1678",40.7009,40.705,-73.8045,-73.799,0,2,0,0,1,0,1,3,5,6,6,2,5,2,2,6,3,7,6,6,2,7,2,2,2
"1679",40.7009,40.705,-73.799,-73.7935,1,0,1,2,1,0,1,1,1,3,7,2,2,2,5,2,5,2,2,3,1,0,1,1,3
"1680",40.7009,40.705,-73.7935,-73.788,0,0,0,0,0,0,1,1,5,3,2,1,2,2,3,3,6,4,6,2,0,0,0,0,3
"1681",40.7009,40.705,-73.788,-73.7825,1,0,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,1,0,1,0,0,0,0,1
"1682",40.7009,40.705,-73.7825,-73.777,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,0,1,1,0,1,0,0,1
"1683",40.7009,40.705,-73.777,-73.7715,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
"1684",40.7009,40.705,-73.7715,-73.766,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,2,1,1,1,0,0,0,2,1,1
"1685",40.7009,40.705,-73.766,-73.7605,0,0,1,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,1
"1686",40.7009,40.705,-73.7605,-73.755,0,0,0,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1687",40.7009,40.705,-73.755,-73.7495,3,0,0,0,0,1,1,0,1,1,3,0,0,3,1,1,0,1,1,0,1,1,0,0,1
"1688",40.7009,40.705,-73.7495,-73.744,1,1,0,0,1,1,0,1,0,1,1,2,0,0,1,2,1,0,2,2,0,2,1,0,1
"1689",40.7009,40.705,-73.744,-73.7385,3,0,0,0,0,0,0,0,1,1,1,0,2,2,2,1,4,2,1,0,1,0,2,1,1
"1690",40.7009,40.705,-73.7385,-73.733,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,2,0,1,0,0,1,1
"1691",40.7009,40.705,-73.733,-73.7275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,1
"1692",40.7009,40.705,-73.7275,-73.722,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,1,0,1
"1693",40.705,40.7091,-74.019,-74.0135,4,3,0,1,0,0,0,3,4,6,13,7,4,2,4,8,2,11,4,4,10,2,4,4,2
"1694",40.705,40.7091,-74.0135,-74.008,0,1,1,0,0,1,1,2,2,7,7,6,6,2,9,4,4,5,2,2,1,4,3,0,2
"1695",40.705,40.7091,-74.008,-74.0025,3,2,0,1,1,0,2,1,4,4,5,5,8,9,5,6,5,1,4,4,4,2,2,1,2
"1696",40.705,40.7091,-74.0025,-73.997,2,1,2,0,1,0,2,1,4,3,4,0,3,4,2,2,6,6,5,3,3,3,1,3,3
"1697",40.705,40.7091,-73.997,-73.9915,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1698",40.705,40.7091,-73.9695,-73.964,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,0,1,1,2,1,0,1,0,0,1
"1699",40.705,40.7091,-73.964,-73.9585,0,0,4,1,0,1,0,0,4,1,1,3,5,1,6,8,8,6,7,1,7,3,3,1,2
"1700",40.705,40.7091,-73.9585,-73.953,1,4,2,0,1,1,0,0,0,2,2,5,5,5,9,8,5,6,7,4,2,4,1,1,2
"1701",40.705,40.7091,-73.953,-73.9475,4,0,2,2,2,0,0,6,6,0,0,4,7,6,6,5,5,4,10,6,3,3,3,1,2
"1702",40.705,40.7091,-73.9475,-73.942,2,3,0,0,0,0,1,0,3,3,1,1,3,2,5,1,4,5,1,1,0,2,0,1,3
"1703",40.705,40.7091,-73.942,-73.9365,1,0,1,0,1,1,2,2,3,5,1,3,1,0,4,2,6,2,2,1,0,3,3,2,3
"1704",40.705,40.7091,-73.9365,-73.931,0,0,0,0,0,0,1,1,2,1,2,1,0,4,1,1,1,5,1,3,2,0,2,0,3
"1705",40.705,40.7091,-73.931,-73.9255,0,0,0,0,0,0,0,1,3,0,1,4,1,3,2,1,3,3,2,6,2,1,0,1,3
"1706",40.705,40.7091,-73.9255,-73.92,0,0,0,2,2,2,1,3,1,1,2,3,2,1,0,2,0,0,2,3,1,2,0,2,1
"1707",40.705,40.7091,-73.92,-73.9145,0,0,0,0,0,0,0,0,4,1,1,0,3,0,3,1,1,3,3,1,3,1,1,1,3
"1708",40.705,40.7091,-73.9145,-73.909,1,1,1,0,1,1,1,0,1,1,2,2,0,0,2,2,1,3,1,1,4,2,2,0,1
"1709",40.705,40.7091,-73.909,-73.9035,1,1,0,1,0,2,0,0,5,3,1,0,1,2,1,2,4,4,6,1,2,3,0,0,3
"1710",40.705,40.7091,-73.9035,-73.898,0,0,0,0,0,0,1,1,0,3,2,1,3,1,2,1,1,1,1,3,0,2,0,1,1
"1711",40.705,40.7091,-73.898,-73.8925,0,0,0,0,2,0,0,1,5,2,2,1,2,4,2,2,2,5,1,0,2,0,1,0,3
"1712",40.705,40.7091,-73.8925,-73.887,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1713",40.705,40.7091,-73.887,-73.8815,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"1714",40.705,40.7091,-73.8815,-73.876,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,2,2,0,0,2,0,2,1,0,1
"1715",40.705,40.7091,-73.876,-73.8705,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1
"1716",40.705,40.7091,-73.8705,-73.865,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,2,3,2,0,1,2,0,0,1
"1717",40.705,40.7091,-73.865,-73.8595,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1
"1718",40.705,40.7091,-73.8595,-73.854,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1
"1719",40.705,40.7091,-73.854,-73.8485,0,1,0,0,0,0,2,1,1,0,0,1,0,1,1,1,2,3,0,0,0,0,0,1,1
"1720",40.705,40.7091,-73.8485,-73.843,0,0,0,0,0,0,2,0,1,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1
"1721",40.705,40.7091,-73.843,-73.8375,0,0,1,1,1,0,2,0,1,0,4,5,0,0,2,1,2,0,2,2,1,0,2,0,1
"1722",40.705,40.7091,-73.8375,-73.832,0,0,0,0,0,1,3,2,2,3,3,0,5,1,2,1,0,3,1,1,4,2,0,0,3
"1723",40.705,40.7091,-73.832,-73.8265,0,1,1,0,0,1,1,0,5,2,2,6,6,4,2,1,1,3,2,1,2,0,3,2,3
"1724",40.705,40.7091,-73.8265,-73.821,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"1725",40.705,40.7091,-73.821,-73.8155,0,1,0,1,0,2,2,1,3,1,3,3,1,1,1,3,1,4,4,4,1,1,2,0,3
"1726",40.705,40.7091,-73.8155,-73.81,3,1,0,0,2,0,0,0,1,4,1,1,1,1,3,0,0,3,1,1,1,1,0,0,1
"1727",40.705,40.7091,-73.81,-73.8045,1,1,0,1,0,1,1,1,0,2,1,3,1,1,1,4,3,2,3,3,1,1,2,3,3
"1728",40.705,40.7091,-73.8045,-73.799,2,0,0,3,2,2,0,2,5,6,2,1,4,3,3,8,5,5,2,8,3,2,2,1,3
"1729",40.705,40.7091,-73.799,-73.7935,1,0,1,0,1,0,0,0,1,2,3,3,4,5,9,5,4,3,9,4,4,0,1,1,3
